version,program_version,seed,generator_seed_hex,n,directional,cleared,all_clear,virtual_time_s,average_clear_time_s,move_time_s,action_time_s,measure_count,channel_switch_count,clear_failure_count,census_count,wall_time_s,counts_match,time_accounting_match,code_unchanged_during_run,network_access,benchmark_sha256,simulator_sha256
C:\Users\1\Desktop\B0\q4_iterations\iter_067_rescan1\workspace\code,v437-rescan1,1015,d1030316333d920720281adeebd8b8ddbbdfc6258aa90566873435f631d1aa83,11,6,10,False,5370.791103,537.0791102999999,3820.791103,1550.0,246,231,13,18,1.5159999999996217,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
C:\Users\1\Desktop\B0\q4_iterations\iter_068_single_bearing_rescan\workspace\code,v438-single-bearing-rescan,1015,d1030316333d920720281adeebd8b8ddbbdfc6258aa90566873435f631d1aa83,11,6,10,False,5175.323922,517.5323922,3677.323922,1498.0,237,224,13,18,1.625,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
C:\Users\1\Desktop\B0\q4_iterations\iter_066_adaptive_probe4_guard11\workspace\code,v436-adaptive-probe4-guard11,1017,68373498fa152d2d4a911e80f82c369b29c88c1239554ec578bd780cfe3b3c89,11,1,11,True,5323.065277,483.9150251818182,3868.065277,1455.0,224,214,22,19,1.6559999999990396,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
C:\Users\1\Desktop\B0\q4_iterations\iter_067_rescan1\workspace\code,v437-rescan1,1017,68373498fa152d2d4a911e80f82c369b29c88c1239554ec578bd780cfe3b3c89,11,1,11,True,5220.124563,474.5567784545455,3856.124563,1364.0,209,198,22,18,1.5940000000009604,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
C:\Users\1\Desktop\B0\q4_iterations\iter_068_single_bearing_rescan\workspace\code,v438-single-bearing-rescan,1017,68373498fa152d2d4a911e80f82c369b29c88c1239554ec578bd780cfe3b3c89,11,1,11,True,5237.2201,476.11091818181814,3828.2201,1409.0,216,202,24,19,1.75,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
C:\Users\1\Desktop\B0\q4_iterations\iter_066_adaptive_probe4_guard11\workspace\code,v436-adaptive-probe4-guard11,1022,a791a5a33c7de217b380dea8f41ce919c14da8e184be9847661a5f15635ac902,12,7,12,True,4510.616794,375.8847328333333,2949.616794,1561.0,239,225,27,21,1.7030000000013388,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
C:\Users\1\Desktop\B0\q4_iterations\iter_067_rescan1\workspace\code,v437-rescan1,1022,a791a5a33c7de217b380dea8f41ce919c14da8e184be9847661a5f15635ac902,12,7,12,True,4560.982354,380.08186283333333,3001.982354,1559.0,235,222,34,21,1.8290000000015425,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
C:\Users\1\Desktop\B0\q4_iterations\iter_068_single_bearing_rescan\workspace\code,v438-single-bearing-rescan,1022,a791a5a33c7de217b380dea8f41ce919c14da8e184be9847661a5f15635ac902,12,7,12,True,4487.934716,373.99455966666665,2961.934716,1526.0,232,219,29,21,1.7809999999990396,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
C:\Users\1\Desktop\B0\q4_iterations\iter_066_adaptive_probe4_guard11\workspace\code,v436-adaptive-probe4-guard11,1023,ef42f860fa498e72aa0cc83fbd8881a2fe359a4ca4875fab5b9b2f8612b1a68e,14,8,14,True,5415.51473,386.8224807142857,3923.51473,1492.0,228,213,23,20,1.8119999999980791,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
C:\Users\1\Desktop\B0\q4_iterations\iter_067_rescan1\workspace\code,v437-rescan1,1023,ef42f860fa498e72aa0cc83fbd8881a2fe359a4ca4875fab5b9b2f8612b1a68e,14,8,13,False,4659.334026,358.41030969230775,3308.334026,1351.0,212,202,8,19,1.875,True,True,True,blocked_by_python_audit_hook,a56410dbdb2101e5af10affcc60fde342fc2f580bd20ed6e1c91273cd90b1c4d,a677095911df518d8442cc7d35b2a623f527e4f2b4462326375a9056f3f1c3ec
